CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
493200509,G8Y,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,32509,125.63616448735505,258.75511348702423
493200547,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493200600,H8S,LACHINE,24,2406,Montréal,2406,Région de Montréal,24407,18.4413359720361,1323.4941349699425
493200639,J1T,ASBESTOS,24,2405,Estrie,2405,Région de l'Estrie,7693,13.367129145349478,575.5162470826019
493200800,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,15.684011878264004,2797.4985189093372
493201881,G2C,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,11767,7.675110988820379,1533.137438291107
493202344,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,25.23402719868077,1811.8392137736234
493202435,H1S,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,25737,5.062696280074187,5083.654751578908
493203406,J4Y,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,23179,93.8158720995242,247.06906711276582
493204262,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,1523.3253919087974,15.663757806925977
493205063,H9J,KIRKLAND,24,2406,Montréal,2406,Région de Montréal,21728,2283.7658427044917,9.514110244450091
493205253,J6X,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,23026,137.21663411151044,167.80764335967967
493206137,H8T,LACHINE,24,2406,Montréal,2406,Région de Montréal,14796,18.104233717993804,817.2673989120153
493206780,J2X,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,19786,36.11762038424951,547.8212514971904
493206879,H7T,LAVAL,24,2413,Laval,2413,Région de Laval,24155,8.053371412910602,2999.364956802612
493207684,J9X,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,23669,1290.4547471961862,18.34159628722078
493208295,J3E,SAINTE-JULIE,24,2416,Montérégie,2416,Région de la Montérégie,29847,2.772150990945277,10766.72955314835
493209085,J8T,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,39349,7.935013786947807,4958.907578046634
493209299,J4R,SAINT-LAMBERT,24,2416,Montérégie,2416,Région de la Montérégie,9982,39.553293930748374,252.36836197452783
493209944,J1L,SHERBROOKE,24,2405,Estrie,2405,Région de l'Estrie,14301,5.768919466076577,2478.9737634742996
493209983,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,118.95433516007446,268.7417819365835
493210113,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,1523.3253919087974,15.663757806925977
493210405,G0K,SAINTE-LUCE,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,11587,464.0461653744765,24.96949843481523
493210623,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,1.6250454947182544,18407.484650259732
493212343,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,15.414521187989825,2181.1251604880013
493212450,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,1.6250454947182544,18407.484650259732
493212809,R3M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,22582,41.55836022914207,543.3804383880567
493213099,H7M,LAVAL,24,2413,Laval,2413,Région de Laval,27898,11.736789523390184,2376.970290248643
493213314,H7X,LAVAL,24,2413,Laval,2413,Région de Laval,26124,28.90787877689168,903.6982686146778
493213491,J5V,LOUISEVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,7152,1.698289295718846,4211.296637168479
493213681,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.136152881139957,7471.435628240823
493214152,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,10.74927896461045,1642.6218035769325
493214335,H7E,LAVAL,24,2413,Laval,2413,Région de Laval,26385,5.729433961556756,4605.166963619366
493214418,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,15.684011878264004,2797.4985189093372
493214915,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,25.23402719868077,1811.8392137736234
493216079,J8G,BROWNSBURG-CHATHAM,24,2415,Laurentides,2415,Région des Laurentides,7849,18.688059457683465,420.00080413768904
493216100,J4J,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,29492,173.81150126577407,169.6780695479062
493217399,G1B,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,16337,7176.456461770401,2.2764716942168604
493217781,H3N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28277,6.000524917095804,4712.42106160369
493217996,J5Y,REPENTIGNY,24,2414,Lanaudière,2414,Région de Lanaudière,29382,6.12811527871147,4794.622598251451
493218019,J4G,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9875,60.63103185954626,162.87039321507436
493219045,H2G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,21981,1.097935441063321,20020.302813717342
493221110,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,12156.545269230472,1.857435603612847
493221416,G3G,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,10098,1277.4563352341206,7.904771162412632
493222081,J2S,SAINT-HYACINTHE,24,2416,Montérégie,2416,Région de la Montérégie,29128,6.384486976875971,4562.308624874474
493222498,J0B,AUSTIN,24,2405,Estrie,2405,Région de l'Estrie,62359,588.0234949049753,106.04848367509061
493223155,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,10.74927896461045,1642.6218035769325
493223596,J4K,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,25903,99.48284237881434,260.3765572093892
493223638,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,6.9514095531327165,4368.32267871705
493224983,G0X,SHAWINIGAN,24,2414,Lanaudière,2414,Région de Lanaudière,58779,3039.808239885419,19.336417089985776
493226115,H1G,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,48556,8.419697998293517,5766.952687595352
493226354,H3H,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19025,4.582653106074394,4151.525232137253
493226542,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,193.44009877209098,243.55860185694593
493226949,H1H,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,36127,6.179133718658414,5846.612429006268
493226959,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,7.689660067053693,3179.464343911847
493227048,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,1.5649557478095069,19013.317176315395
493227529,J3A,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,8455,58.902528298411426,143.54222550796732
493227617,H7L,LAVAL,24,2413,Laval,2413,Région de Laval,37252,9.631217620231991,3867.8390904329594
493227770,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,7.689660067053693,3179.464343911847
493228032,G2K,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,10961,16.46548244402575,665.695647683681
493228194,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,18986.546730311795,7.327714827567028
493228718,H1V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,22086,2.8390175158596316,7779.451826774847
493229027,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,1.915392523346383,16016.560379176197
493229535,J3B,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,32742,69.64706227178722,470.113152400158
493229720,J4B,BOUCHERVILLE,24,2416,Montérégie,2416,Région de la Montérégie,41671,43.90004333719606,949.2245754730858
493230687,H2X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19901,29.02085812572344,685.7481578864893
493230780,J4G,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9875,60.63103185954626,162.87039321507436
493231461,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493231906,G3A,SAINT-AUGUSTIN-DE-DESMAURES,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,19198,37.57195358241099,510.9662439535055
493232126,J3G,BELOEIL,24,2416,Montérégie,2416,Région de la Montérégie,31982,48.841217072183156,654.8157870991079
493232407,G8Y,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,32509,125.63616448735505,258.75511348702423
493232902,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,3.031594839289225,3587.8804974315685
493232922,H1N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23870,4.631988226332414,5153.294618561704
493232997,J8B,SAINTE-ADELE,24,2415,Laurentides,2415,Région des Laurentides,12919,7.105694854535605,1818.1191656089384
493234647,J0N,POINTE-CALUMET,24,2415,Laurentides,2415,Région des Laurentides,49434,322.398359021338,153.33204595104095
493234743,J7V,VAUDREUIL-DORION,24,2416,Montérégie,2416,Région de la Montérégie,63003,633.3661284198945,99.47327015604428
493235291,K6H,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,30949,149.48092123485594,207.04314466576432
493238340,J4W,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,18319,21.05687951728099,869.9769585975898
493239543,H4H,VERDUN,24,2406,Montréal,2406,Région de Montréal,19268,2.1906516343038853,8795.556398962866
493239653,H3X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23069,2.0051564792843686,11504.837771181441
493240034,H4K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,11257,1.3605427075465093,8273.904183647383
493240170,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,12156.545269230472,1.857435603612847
493240931,G5R,RIVIERE-DU-LOUP,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,19500,18.8476721200649,1034.6105278030936
493241166,J4Z,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,26576,392.3541740299781,67.7347196973351
493242227,G7H,CHICOUTIMI,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,28516,33.99100162639744,838.9279113756521
493242546,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,15.684011878264004,2797.4985189093372
493242663,J6Z,LORRAINE,24,2415,Laurentides,2415,Région des Laurentides,18958,15.665899652659473,1210.1443530427348
493242720,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493243629,H8Z,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,15161,15.149111483897551,1000.7847665597475
493244406,J0R,SAINT-SAUVEUR,24,2415,Laurentides,2415,Région des Laurentides,35633,141.41199198728688,251.98004426105143
493244960,J4T,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,17836,6.964309850092496,2561.0577909257026
493245036,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,11.02593820757004,1899.4301986583998
493245074,J3P,SOREL-TRACY,24,2416,Montérégie,2416,Région de la Montérégie,24977,36.84054924574855,677.9757770001863
493245921,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,1.5649557478095069,19013.317176315395
493245923,J0B,AUSTIN,24,2405,Estrie,2405,Région de l'Estrie,62359,588.0234949049753,106.04848367509061
493245928,H1G,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,48556,8.419697998293517,5766.952687595352
493245939,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,13.355635838486117,3176.187230095095
493247530,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,11.02593820757004,1899.4301986583998
493247885,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,18986.546730311795,7.327714827567028
493249340,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,6.9514095531327165,4368.32267871705
493250032,J7A,ROSEMERE,24,2415,Laurentides,2415,Région des Laurentides,14083,23.36184526563659,602.8205323624401
493251355,H7T,LAVAL,24,2413,Laval,2413,Région de Laval,24155,8.053371412910602,2999.364956802612
493251636,J4N,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9876,64.41718213823873,153.31313280370114
493253254,H8N,LASALLE,24,2406,Montréal,2406,Région de Montréal,29465,2.658134288980205,11084.842523627452
493253399,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,1.6250454947182544,18407.484650259732
493256180,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493256263,J5J,SAINTE-SOPHIE,24,2415,Laurentides,2415,Région des Laurentides,15690,109.41092414603902,143.40432751538935
493258337,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,15.414521187989825,2181.1251604880013
493259768,J8L,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,18626,124.84078189543297,149.19804023336857
493261690,H1W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28889,2.642202630114903,10933.680736947752
493262609,H4L,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,36795,4.4174956509937795,8329.380016870517
493264727,J4J,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,29492,173.81150126577407,169.6780695479062
493264891,G1V,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18530,4.370475540321734,4239.813226053637
493265201,G9A,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,20220,277.20675772208875,72.94194472802639
493265457,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,9.424629008382876,1664.8931205720041
493265665,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,11.02593820757004,1899.4301986583998
493265746,H2K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28727,2.60074088889604,11045.698601752676
493266104,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.136152881139957,7471.435628240823
493266546,H4X,MONTREAL-OUEST,24,2406,Montréal,2406,Région de Montréal,6289,3.795946618861263,1656.7672392312572
493266656,G1V,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18530,4.370475540321734,4239.813226053637
493266887,J0T,VAL-DAVID,24,2414,Lanaudière,2414,Région de Lanaudière,46277,93.76610305264492,493.536560584349
493266904,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,193.44009877209098,243.55860185694593
493267619,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493267973,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.136152881139957,7471.435628240823
493268695,G1B,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,16337,7176.456461770401,2.2764716942168604
493268983,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,0.08654645146517455,234995.1922429057
493269146,J9H,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,31023,35.56988145025114,872.1704637500546
493278820,J3V,SAINT-BRUNO,24,2416,Montérégie,2416,Région de la Montérégie,25953,98.22036657459272,264.23236753336886
493281667,H7V,LAVAL,24,2413,Laval,2413,Région de Laval,22594,15.950396309893332,1416.5165279301514
493281752,J7M,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,24207,18.320934491670823,1321.275397333315
493282828,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,11.057142533355448,1777.2222742647982
493290141,R0E,OAKBANK,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,46836,0.9725658872633297,48157.14864500362
493300212,R3G,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,25490,40.308330692432776,632.3754807535438
493450918,K2B,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,32260,6.1667109471976485,5231.3137872401785
493451079,L1V,PICKERING,35,3530,Durham,3530,Durham Region Health Department,51910,32.773557338441854,1583.898856750347
493451710,M4J,EAST YORK,35,3595,Toronto,3595,Toronto Public Health,35738,284.10633652631975,125.7909289773592
493452016,P7G,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,12432,1211.1808020389115,10.264363486501662
493452019,H4A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,26453,3.5904465420362404,7367.60725728499
493452391,K1R,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,18730,3.0631018759070705,6114.716636531562
493452398,K8H,PETAWAWA,35,3557,Renfrew,3557,Renfrew County and District Health Unit,15205,643.787690022277,23.618034696304708
493453224,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,1.6250454947182544,18407.484650259732
493453451,M1B,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,66108,2.3466548388690107,28171.164717117616
493453576,J6N,BEAUHARNOIS,24,2416,Montérégie,2416,Région de la Montérégie,15189,9.452007654445502,1606.9601882787574
493454132,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,11.057142533355448,1777.2222742647982
493454446,H4R,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,27065,0.28821749003131125,93904.78002240504
493454526,H2W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,11305,6.246721653348397,1809.7492776775546
493454782,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,3.031594839289225,3587.8804974315685
493458361,J0E,SUTTON,24,2405,Estrie,2405,Région de l'Estrie,48182,1457.275234908839,33.063074734138375
493459001,H4E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30513,1.1259350203456533,27100.142946644246
493459671,J0E,SUTTON,24,2405,Estrie,2405,Région de l'Estrie,48182,1457.275234908839,33.063074734138375
493459775,M1E,SCARBOROUGH,35,3595,Toronto,3595,Toronto Public Health,46943,6.65016789211803,7058.919528278105
493464040,M6H,TORONTO,35,3595,Toronto,3595,Toronto Public Health,44950,14.156462522528441,3175.228269666031
493464128,M6S,TORONTO,35,3595,Toronto,3595,Toronto Public Health,34299,23.008716278593184,1490.6959425594314
493471686,H7M,LAVAL,24,2413,Laval,2413,Région de Laval,27898,11.736789523390184,2376.970290248643
493472045,L6E,MARKHAM,35,3570,York,3570,York Region Public Health,36356,4.977064162286787,7304.707919074865
493514255,K7M,KINGSTON,35,3541,Kingston Frontenac Lennox & Addington,3541,"Kingston, Frontenac and Lennox and Addington Health Unit",47676,156.86551117205408,303.9291405980742
493514274,R1C,NAROL,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,3714,287.850558403293,12.902528383483281
493514711,N1G,GUELPH,35,3566,Wellington Dufferin Guelph,3566,Wellington-Dufferin-Guelph Health Unit,27330,27.497897299741958,993.8941767833451
