CID,FSA,Comm_Name,PR,HR,health_region,HR_UID,HR_NAME,pop.2016,area.km2,pop.km2
493189870,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,18986.546730311795,2.40802082913838
493190027,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,4.5066462438170465,3481.746547452549
493190104,J7J,MIRABEL,24,2415,Laurentides,2415,Région des Laurentides,23008,93.8158720995242,245.2463478204632
493190167,J7T,SAINT-LAZARE,24,2416,Montérégie,2416,Région de la Montérégie,26699,145.3707832950038,183.66138913772784
493190376,G0X,SHAWINIGAN,24,2414,Lanaudière,2414,Région de Lanaudière,58779,33322.548740296916,1.7639407014781745
493190661,G7H,CHICOUTIMI,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,28516,159.49374668444307,178.7907086816303
493190868,H2R,MONTREAL,24,2406,Montréal,2406,Région de Montréal,22436,2.1906516343038853,10241.701441100835
493192871,H2G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,21981,2.0051564792843686,10962.236726704203
493193527,J8R,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,29175,89.32389973259545,326.6203120031678
493193532,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,4.851835550037136,2241.83195984801
493193610,G0A,BOISCHATEL,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,86140,15329.694407339335,5.619159633003454
493194379,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,21.902056985224274,1116.2878453148928
493194402,H2H,MONTREAL,24,2406,Montréal,2406,Région de Montréal,14671,1.1428640151097476,12837.04780799417
493195191,H4E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30513,4.582653106074394,6658.370008315584
493195263,G7A,LEVIS,24,2412,Chaudière-Appalaches,2412,Région de la Chaudière-Appalaches,22834,95.45584177174302,239.2100847489394
493195548,H9C,L'ILE-BIZARD,24,2406,Montréal,2406,Région de Montréal,11613,9.447072359449745,1229.2697206223593
493196551,J8T,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,39349,19.480791676578825,2019.8871099940013
493197467,G0P,SAINT-VALERE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,6816,918.8764019731076,7.41775497266441
493198745,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.631988226332414,6671.649082421966
493200024,G5H,MONT-JOLI,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,6789,56.231841360412716,120.73230816836569
493200509,G8Y,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,32509,24.15656339205097,1345.762618315878
493200547,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,4.5066462438170465,3481.746547452549
493200600,H8S,LACHINE,24,2406,Montréal,2406,Région de Montréal,24407,12.624731756482701,1933.268798956239
493200639,J1T,ASBESTOS,24,2405,Estrie,2405,Région de l'Estrie,7693,48.66056225960364,158.09517282101916
493200800,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,71.13946338198764,616.7603453009642
493201881,G2C,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,11767,7.675110988820379,1533.137438291107
493202344,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,18986.546730311795,2.40802082913838
493202435,H1S,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,25737,3.0510596769755023,8435.429891529666
493203406,J4Y,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,23179,18.150841261317527,1277.0206992773562
493204262,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,15.149111483897551,1575.075873285544
493205063,H9J,KIRKLAND,24,2406,Montréal,2406,Région de Montréal,21728,11.233894136336172,1934.146764808875
493205253,J6X,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,23026,29.374579852464613,783.8750414695055
493206137,H8T,LACHINE,24,2406,Montréal,2406,Région de Montréal,14796,3.1419847214079804,4709.125381542162
493206780,J2X,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,19786,58.902528298411426,335.9108780485679
493206879,H7T,LAVAL,24,2413,Laval,2413,Région de Laval,24155,11.736789523390184,2058.0585476004007
493207684,J9X,ROUYN-NORANDA,24,2408,Abitibi-Témiscamingue,2408,Région de l'Abitibi-Témiscamingue,23669,119.6438498115859,197.82880638890956
493208295,J3E,SAINTE-JULIE,24,2416,Montérégie,2416,Région de la Montérégie,29847,48.841217072183156,611.1027076964253
493209085,J8T,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,39349,19.480791676578825,2019.8871099940013
493209299,J4R,SAINT-LAMBERT,24,2416,Montérégie,2416,Région de la Montérégie,9982,3.3580672461825887,2972.5432125718803
493209944,J1L,SHERBROOKE,24,2405,Estrie,2405,Région de l'Estrie,14301,25.23402719868077,566.7347461980881
493209983,J0S,SAINT-ANICET,24,2416,Montérégie,2416,Région de la Montérégie,31968,1457.275234908839,21.936830623488763
493210113,H9R,POINTE-CLAIRE,24,2406,Montréal,2406,Région de Montréal,23861,15.149111483897551,1575.075873285544
493210405,G0K,SAINTE-LUCE,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,11587,3687.990443356956,3.141819421162342
493210623,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,7.062494429663393,4235.472367151402
493212343,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,35.149324852702314,956.5190836777961
493212450,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,7.062494429663393,4235.472367151402
493212809,R3M,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,22582,7.302738850597099,3092.264486241845
493213099,H7M,LAVAL,24,2413,Laval,2413,Région de Laval,27898,11.205114587739896,2489.7558861669
493213314,H7X,LAVAL,24,2413,Laval,2413,Région de Laval,26124,12.803057920508618,2040.450036405224
493213491,J5V,LOUISEVILLE,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,7152,64.41718213823873,111.026278433786
493213681,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.631988226332414,6671.649082421966
493214152,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,5.437660054933373,3247.1687861363284
493214335,H7E,LAVAL,24,2413,Laval,2413,Région de Laval,26385,18.40223589489577,1433.7931624557866
493214418,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,71.13946338198764,616.7603453009642
493214915,J0X,WAKEFIELD,24,2407,Outaouais,2407,Région de l'Outaouais,45720,18986.546730311795,2.40802082913838
493216079,J8G,BROWNSBURG-CHATHAM,24,2415,Laurentides,2415,Région des Laurentides,7849,509.071125982913,15.418277720711767
493216100,J4J,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,29492,6.384486976875971,4619.321819719788
493217399,G1B,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,16337,42.594772005398696,383.5447222943078
493217781,H3N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28277,1.6658492790891781,16974.524859452333
493217996,J5Y,REPENTIGNY,24,2414,Lanaudière,2414,Région de Lanaudière,29382,9.364595826033417,3137.561999026006
493218019,J4G,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9875,9.091143037333879,1086.2220470459124
493219045,H2G,MONTREAL,24,2406,Montréal,2406,Région de Montréal,21981,2.0051564792843686,10962.236726704203
493221110,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,9.424629008382876,2395.85027484009
493221416,G3G,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,10098,37.57195358241099,268.7643052110896
493222081,J2S,SAINT-HYACINTHE,24,2416,Montérégie,2416,Région de la Montérégie,29128,36.11762038424951,806.4761656529951
493222498,J0B,AUSTIN,24,2405,Estrie,2405,Région de l'Estrie,62359,5092.984863135341,12.244096865744577
493223155,J4X,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,17657,5.437660054933373,3247.1687861363284
493223596,J4K,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,25903,6.1193444247958855,4232.969776147877
493223638,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,2.8390175158596316,10695.9537341232
493224983,G0X,SHAWINIGAN,24,2414,Lanaudière,2414,Région de Lanaudière,58779,33322.548740296916,1.7639407014781745
493226115,H1G,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,48556,7.852432089353223,6183.561914000505
493226354,H3H,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19025,3.7388088155355677,5088.51908151788
493226542,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,10432.495528745576,4.516081494612927
493226949,H1H,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,36127,4.572118656418176,7901.588457090065
493226959,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,21.902056985224274,1116.2878453148928
493227048,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,5.344504829545015,5567.4007132543065
493227529,J3A,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,8455,2.772150990945277,3049.9781677176707
493227617,H7L,LAVAL,24,2413,Laval,2413,Région de Laval,37252,15.950396309893332,2335.490559372134
493227770,J6K,CHATEAUGUAY,24,2416,Montérégie,2416,Région de la Montérégie,24449,21.902056985224274,1116.2878453148928
493228032,G2K,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,10961,16.46548244402575,665.695647683681
493228194,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,12156.545269230472,11.444698877743498
493228718,H1V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,22086,5.062696280074187,4362.49752664925
493229027,H3W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30678,2.996773997843271,10237.008203514331
493229535,J3B,SAINT-JEAN-SUR-RICHELIEU,24,2416,Montérégie,2416,Région de la Montérégie,32742,42.59223462804852,768.7316781082487
493229720,J4B,BOUCHERVILLE,24,2416,Montérégie,2416,Région de la Montérégie,41671,70.56369695932024,590.5444555154644
493230687,H2X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19901,1.5649557478095069,12716.65350784247
493230780,J4G,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9875,9.091143037333879,1086.2220470459124
493231461,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,2.658134288980205,7651.231197880032
493231906,G3A,SAINT-AUGUSTIN-DE-DESMAURES,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,19198,86.43949034398004,222.09756123737972
493232126,J3G,BELOEIL,24,2416,Montérégie,2416,Région de la Montérégie,31982,68.28771408018227,468.3419328174799
493232407,G8Y,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,32509,24.15656339205097,1345.762618315878
493232902,H3C,MONTREAL,24,2406,Montréal,2406,Région de Montréal,10877,4.851835550037136,2241.83195984801
493232922,H1N,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23870,8.720973229100084,2737.0798387903255
493232997,J8B,SAINTE-ADELE,24,2415,Laurentides,2415,Région des Laurentides,12919,124.84078189543297,103.48381197116336
493234647,J0N,POINTE-CALUMET,24,2415,Laurentides,2415,Région des Laurentides,49434,219.00376201996144,225.72214990304258
493234743,J7V,VAUDREUIL-DORION,24,2416,Montérégie,2416,Région de la Montérégie,63003,109.41092414603902,575.8382948662891
493235291,K6H,CORNWALL,35,3558,Eastern,3558,Eastern Ontario Health Unit,30949,77.49853103034803,399.3495049329455
493238340,J4W,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,18319,6.12811527871147,2989.3367155866968
493239543,H4H,VERDUN,24,2406,Montréal,2406,Région de Montréal,19268,3.1276765003629725,6160.483668232285
493239653,H3X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,23069,3.4603495482661764,6666.667536971468
493240034,H4K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,11257,4.4255528960353345,2543.6369792539754
493240170,H9S,DORVAL,24,2406,Montréal,2406,Région de Montréal,22580,9.424629008382876,2395.85027484009
493240931,G5R,RIVIERE-DU-LOUP,24,2401,Bas-Saint-Laurent,2401,Région du Bas-Saint-Laurent,19500,84.98611952402888,229.44923370088208
493241166,J4Z,BROSSARD,24,2416,Montérégie,2416,Région de la Montérégie,26576,15.684011878264004,1694.4644142249645
493242227,G7H,CHICOUTIMI,24,2402,Saguenay,2402,Région du Saguenay—Lac-Saint-Jean,28516,159.49374668444307,178.7907086816303
493242546,J6E,JOLIETTE,24,2414,Lanaudière,2414,Région de Lanaudière,43876,71.13946338198764,616.7603453009642
493242663,J6Z,LORRAINE,24,2415,Laurentides,2415,Région des Laurentides,18958,10.29790928378215,1840.9562055335205
493242720,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,2.658134288980205,7651.231197880032
493243629,H8Z,PIERREFONDS,24,2406,Montréal,2406,Région de Montréal,15161,4.480471573884907,3383.795600527439
493244406,J0R,SAINT-SAUVEUR,24,2415,Laurentides,2415,Région des Laurentides,35633,260.0758488671294,137.0100305553731
493244960,J4T,SAINT-HUBERT,24,2416,Montérégie,2416,Région de la Montérégie,17836,4.333867877556862,4115.492327849808
493245036,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,7.198561555623123,2909.331237661012
493245074,J3P,SOREL-TRACY,24,2416,Montérégie,2416,Région de la Montérégie,24977,77.89599756569578,320.6454860397024
493245921,H4N,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,29755,5.344504829545015,5567.4007132543065
493245923,J0B,AUSTIN,24,2405,Estrie,2405,Région de l'Estrie,62359,5092.984863135341,12.244096865744577
493245928,H1G,MONTREAL-NORD,24,2406,Montréal,2406,Région de Montréal,48556,7.852432089353223,6183.561914000505
493245939,H1E,MONTREAL,24,2406,Montréal,2406,Région de Montréal,42420,11.057142533355448,3836.434220869815
493247530,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,7.198561555623123,2909.331237661012
493247885,J0K,RAWDON,24,2414,Lanaudière,2414,Région de Lanaudière,139128,12156.545269230472,11.444698877743498
493249340,H1X,MONTREAL,24,2406,Montréal,2406,Région de Montréal,30366,2.8390175158596316,10695.9537341232
493250032,J7A,ROSEMERE,24,2415,Laurentides,2415,Région des Laurentides,14083,10.79152971494309,1305.0049781634937
493251355,H7T,LAVAL,24,2413,Laval,2413,Région de Laval,24155,11.736789523390184,2058.0585476004007
493251636,J4N,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,9876,7.310001337145607,1351.0257446623611
493253254,H8N,LASALLE,24,2406,Montréal,2406,Région de Montréal,29465,8.053371412910602,3658.7161437461796
493253399,H8R,LASALLE,24,2406,Montréal,2406,Région de Montréal,29913,7.062494429663393,4235.472367151402
493256180,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,4.5066462438170465,3481.746547452549
493256263,J5J,SAINTE-SOPHIE,24,2415,Laurentides,2415,Région des Laurentides,15690,112.07410972490106,139.99665077432184
493258337,J8P,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,33621,35.149324852702314,956.5190836777961
493259768,J8L,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,18626,636.8811244107143,29.245646143515465
493261690,H1W,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28889,3.142255018664261,9193.71592324814
493262609,H4L,SAINT-LAURENT,24,2406,Montréal,2406,Région de Montréal,36795,6.000524917095804,6131.963537918016
493264727,J4J,LONGUEUIL,24,2416,Montérégie,2416,Région de la Montérégie,29492,6.384486976875971,4619.321819719788
493264891,G1V,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18530,8.321884983670667,2226.6589884815585
493265201,G9A,TROIS-RIVIERES,24,2404,Mauricie,2404,Région de la Mauricie et du Centre-du-Québec,20220,39.50769798911792,511.79899182102275
493265457,H9A,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,15691,4.5066462438170465,3481.746547452549
493265665,H9B,DOLLARD-DES-ORMEAUX,24,2406,Montréal,2406,Région de Montréal,20943,7.198561555623123,2909.331237661012
493265746,H2K,MONTREAL,24,2406,Montréal,2406,Région de Montréal,28727,3.5904465420362404,8000.954662232106
493266104,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.631988226332414,6671.649082421966
493266546,H4X,MONTREAL-OUEST,24,2406,Montréal,2406,Région de Montréal,6289,1.6250454947182544,3870.0454974587456
493266656,G1V,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,18530,8.321884983670667,2226.6589884815585
493266887,J0T,VAL-DAVID,24,2414,Lanaudière,2414,Région de Lanaudière,46277,5786.602453575279,7.997266162877241
493266904,G0C,BONAVENTURE,24,2411,Gaspésie-Îles-de-la-Madeleine,2411,Région de la Gaspésie—Îles-de-la-Madeleine,47114,10432.495528745576,4.516081494612927
493267619,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,2.658134288980205,7651.231197880032
493267973,H1R,SAINT-LEONARD,24,2406,Montréal,2406,Région de Montréal,30903,4.631988226332414,6671.649082421966
493268695,G1B,QUEBEC,24,2403,Capitale-Nationale,2403,Région de la Capitale-Nationale,16337,42.594772005398696,383.5447222943078
493268983,H4V,MONTREAL,24,2406,Montréal,2406,Région de Montréal,20338,2.658134288980205,7651.231197880032
493269146,J9H,GATINEAU,24,2407,Outaouais,2407,Région de l'Outaouais,31023,24.71575578890015,1255.1912336798712
493278820,J3V,SAINT-BRUNO,24,2416,Montérégie,2416,Région de la Montérégie,25953,43.90004333719606,591.1839266457008
493281667,H7V,LAVAL,24,2413,Laval,2413,Région de Laval,22594,5.6012423994530005,4033.7479417435065
493281752,J7M,TERREBONNE,24,2414,Lanaudière,2414,Région de Lanaudière,24207,39.743932125506255,609.0741078048692
493282828,H2A,MONTREAL,24,2406,Montréal,2406,Région de Montréal,19651,2.23685512963381,8785.101788517262
493290141,R0E,OAKBANK,46,4603,Interlake-Eastern,4603,Interlake-Eastern Regional Health Authority,46836,48509.87465389053,0.9654941459685613
493300212,R3G,WINNIPEG,46,4601,Winnipeg,4601,Winnipeg Regional Health Authority,25490,6.963810808376426,3660.352169438511
493450918,K2B,OTTAWA,35,3551,Ottawa,3551,Ottawa Public Health,32260,11.048250181207585,2919.9193963648954
493451079,L1V,PICKERING,35,3530,Durham,3530,Durham Region Health Department,51910,41.4445375164533,1252.51729445387
493451710,M4J,EAST YORK,35,3595,Toronto,3595,Toronto Public Health,35738,5.3320652134609885,6702.468662569645
493452016,P7G,THUNDER BAY,35,3562,Thunder Bay,3562,Thunder Bay District Health Unit,12432,4393.045900416237,2.829927180779532
